tx,latency_cycles,op,spi_mode,stretch,sclk_cycles,bus_gap,payload_bits,cpha,noise,frame_err,word_len,cpol,rx,throughput_bps,protocol
0.30434782608695654,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.30434782608695654,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.8043478260869565,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.8043478260869565,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.16304347826086957,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.16304347826086957,39988.0,UART
0.18478260869565216,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.18478260869565216,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.2717391304347826,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.2717391304347826,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.08695652173913043,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.08695652173913043,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.21739130434782608,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.21739130434782608,39988.0,UART
0.782608695652174,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.782608695652174,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.08695652173913043,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.08695652173913043,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.4782608695652174,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.4782608695652174,39988.0,UART
